session,t_entry,symbol,side,sweep_side,asia_rng_pips,asia_rng_rel,depth_pips,depth_frac,wick_body,close_pos,sweep_hour,dow,h1_bias,aligned,sl_pips,tp_pips,rr,cost_pips,cost_r,outcome,r_gross,r_net,minutes
2021-12-01,2021-12-02 09:30:00,GBPUSD,-1,1,34.20000000000201,1.4934497816595393,7.749999999999702,0.22660818713448092,0.8806818181817924,0.07000000000000667,9,3,-1,True,12.250000000000316,32.70000000000106,2.6693877551020586,1.6326526197822575,0.13327776488018087,SL,-1.0,-1.1332777648801808,15.0
2021-12-02,2021-12-03 08:30:00,GBPUSD,1,-1,20.849999999998925,0.9104803493449697,5.599999999998939,0.2685851318944474,3.733333333341327,0.958904109588766,8,4,-1,False,9.949999999998571,19.499999999998963,1.9597989949750516,1.5953144998523687,0.16033311556307517,SL,-1.0,-1.1603331155630752,0.0
2021-12-05,2021-12-06 15:45:00,GBPUSD,-1,1,17.80000000000115,0.7937569676700496,13.449999999999296,0.7556179775280016,0.8539682539682732,0.05783132530116047,15,0,-1,True,22.15000000000078,12.099999999999334,0.5462753950338107,1.353076348695083,0.06108696833837631,SL,-1.0,-1.0610869683383763,45.0
2021-12-06,2021-12-07 09:30:00,GBPUSD,1,-1,33.25000000000022,1.5182648401827181,3.20000000000098,0.09624060150378821,0.8533333333335623,0.5975609756098486,9,1,1,True,7.850000000000357,31.600000000000517,4.025477707006252,1.4756649848510823,0.18798280061796374,SL,-1.0,-1.1879828006179638,60.0
2021-12-07,2021-12-08 07:45:00,GBPUSD,1,-1,22.250000000001435,1.0159817351599227,2.5999999999992696,0.1168539325842293,0.3249999999999445,0.8097165991902762,7,2,-1,False,12.94999999999824,14.900000000002134,1.1505791505794716,1.5991825863603095,0.12348900280776269,SL,-1.0,-1.1234890028077626,60.0
2021-12-08,2021-12-09 13:30:00,GBPUSD,1,-1,22.850000000000925,1.0223713646532913,2.4999999999986144,0.10940919037192617,0.15384615384604874,0.8848167539267521,13,3,-1,False,19.849999999996815,8.500000000002395,0.42821158690195255,1.5525387172627942,0.0782135373936042,SL,-1.0,-1.0782135373936041,180.0
2021-12-09,2021-12-10 08:00:00,GBPUSD,1,-1,20.299999999999763,0.9082774049216948,3.049999999999997,0.15024630541872083,3.21052631579095,0.6623376623377297,7,4,1,True,7.850000000000357,18.499999999999073,2.3566878980889467,1.5901028199550404,0.2025608687840724,SL,-1.0,-1.2025608687840723,45.0
2021-12-12,2021-12-13 08:00:00,GBPUSD,1,-1,36.35000000000055,1.6263982102908618,2.349999999999852,0.06464924346629482,0.22926829268290042,0.9696969696967774,7,0,-1,False,14.100000000001334,27.599999999998737,1.9574468085103636,1.504283853461124,0.10668679811780013,TP,1.9574468085103636,1.8507600103925634,240.0
2021-12-13,2021-12-14 09:15:00,GBPUSD,-1,1,24.449999999998084,1.0939597315435448,3.9999999999995595,0.16359918200408477,4.21052631579095,0.5023474178403913,9,1,-1,True,8.199999999998209,23.249999999999105,2.835365853659047,1.4403083997523656,0.1756473658234976,SL,-1.0,-1.1756473658234976,30.0
2021-12-14,2021-12-15 07:15:00,GBPUSD,-1,1,20.249999999999435,0.9060402684563559,16.899999999999693,0.834567901234576,16.09523809523447,0.09354120267263222,7,2,1,False,23.399999999997867,16.75000000000093,0.7158119658120708,1.603870256732894,0.06854146396295044,SL,-1.0,-1.0685414639629505,45.0
2021-12-15,2021-12-16 07:45:00,GBPUSD,-1,1,22.250000000001435,1.020642201834895,2.299999999997304,0.1033707865167261,0.7666666666658525,0.37190082644630523,7,3,1,False,6.9499999999989015,20.599999999999508,2.964028776978815,1.532736977336498,0.22053769458082598,SL,-1.0,-1.220537694580826,15.0
2021-12-16,2021-12-17 08:30:00,GBPUSD,1,-1,19.599999999999618,0.8808988764044203,3.8999999999989043,0.19897959183668268,0.4239130434780248,0.9461538461539999,8,4,1,True,15.34999999999842,11.149999999999771,0.7263843648209067,1.4817406466607814,0.09653033528735726,TP,0.7263843648209067,0.6298540295335495,60.0
2021-12-19,2021-12-20 13:15:00,GBPUSD,1,-1,18.999999999997907,0.8539325842695138,2.4500000000005073,0.12894736842109353,0.17562724014340111,0.9837662337662726,13,0,-1,False,18.849999999999145,5.599999999998939,0.29708222811666807,1.4688450206592285,0.07792281276707137,TP,0.29708222811666807,0.2191594153495967,0.0
2021-12-20,2021-12-21 07:45:00,GBPUSD,-1,1,22.300000000001763,1.0022471910112505,3.849999999998577,0.17264573991023643,0.45833333333319015,0.0,7,1,-1,True,11.399999999999189,17.75000000000082,1.557017543859832,1.6149171037019712,0.1416593950615865,SL,-1.0,-1.1416593950615865,15.0
2021-12-21,2021-12-22 08:30:00,GBPUSD,-1,1,34.85000000000182,1.5662921348314416,7.200000000000539,0.20659971305595876,6.000000000005551,0.3142857142857143,8,2,1,False,11.449999999999516,33.60000000000252,2.9344978165942304,1.455308782697515,0.127101203729046,SL,-1.0,-1.127101203729046,60.0
2021-12-23,2021-12-24 12:00:00,GBPUSD,-1,1,23.74999999999794,1.0674157303369172,2.700000000002145,0.11368421052641597,0.45378151260547794,0.6376811594203179,11,4,1,False,6.699999999999484,22.75000000000027,3.3955223880600034,2.466539063288455,0.36814015869979777,SL,-1.0,-1.3681401586997977,90.0
2021-12-26,2021-12-27 08:15:00,GBPUSD,-1,1,23.649999999999505,1.0617283950616299,2.500000000000835,0.10570824524316648,0.5263157894741025,0.8064516129031077,8,0,1,False,5.800000000000249,23.34999999999976,4.025862068965303,1.723794920936269,0.2972060208510681,SL,-1.0,-1.297206020851068,315.0
2021-12-27,2021-12-28 15:30:00,GBPUSD,-1,1,13.600000000000279,0.6078212290502909,2.2500000000014175,0.16544117647068907,0.23560209424103126,0.004347826087177307,15,1,1,False,14.499999999999513,4.350000000001852,0.3000000000001378,1.5415519645306583,0.10631392858832484,TP,0.3000000000001378,0.193686071411813,0.0
2021-12-28,2021-12-29 07:45:00,GBPUSD,1,-1,17.049999999998455,0.7654320987653078,2.500000000000835,0.14662756598246696,0.6493506493507317,0.9416666666666698,7,2,-1,False,8.799999999999919,13.74999999999904,1.5624999999999054,1.6727925020626866,0.19009005705257978,SL,-1.0,-1.1900900570525799,45.0
2021-12-29,2021-12-30 07:30:00,GBPUSD,1,-1,33.149999999999565,1.4898876404493226,3.1999999999987594,0.09653092006029566,12.80000000002487,0.535483870967546,7,3,1,True,7.049999999997336,32.30000000000066,4.581560283689768,1.6896649766001535,0.23966879100720453,SL,-1.0,-1.2396687910072046,15.0
2021-12-30,2021-12-31 10:45:00,GBPUSD,-1,1,13.099999999999223,0.5887640449437473,6.350000000001632,0.48473282442763427,0.6256157635468292,0.08823529411764706,10,4,1,False,13.900000000000023,8.550000000000502,0.6151079136690998,1.6137411469107004,0.11609648538925883,TP,0.6151079136690998,0.49901142827984096,15.0
2022-01-02,2022-01-03 13:30:00,GBPUSD,1,-1,34.35000000000077,1.543820224719036,4.100000000000215,0.11935953420669936,1.0,0.9090909090909477,13,0,1,True,12.450000000001626,28.999999999999027,2.329317269075923,1.6661996780375667,0.13383129944075095,SL,-1.0,-1.133831299440751,0.0
2022-01-03,2022-01-04 12:30:00,GBPUSD,-1,1,24.75000000000005,1.1111111111110337,5.60000000000116,0.22626262626267266,0.9333333333336294,0.23711340206177306,12,1,-1,True,10.40000000000152,22.94999999999936,2.2067307692303855,1.5868748938542923,0.15258412440904429,SL,-1.0,-1.1525841244090442,45.0
2022-01-04,2022-01-05 09:30:00,GBPUSD,-1,1,17.55000000000173,0.787878787878809,7.500000000000284,0.4273504273504014,1.1538461538465217,0.5793650793650635,9,2,1,False,11.150000000001992,16.899999999999693,1.5156950672642757,1.5755470782727983,0.14130467069708672,SL,-1.0,-1.1413046706970866,240.0
2022-01-05,2022-01-06 10:15:00,GBPUSD,1,-1,42.750000000000284,1.9191919191917943,2.8500000000009074,0.06666666666668744,0.3877551020408595,0.6563573883163379,10,3,-1,False,12.499999999999734,36.10000000000113,2.8880000000001522,1.6418732443377335,0.13134985954702147,TP,2.8880000000001522,2.756650140453131,255.0
2022-01-06,2022-01-07 10:30:00,GBPUSD,-1,1,24.54999999999874,1.102132435465633,2.4000000000001798,0.09775967413443189,0.38709677419367544,0.0,10,4,1,False,10.300000000000864,19.649999999997725,1.9077669902908811,1.5808148213590298,0.15347716712222303,SL,-1.0,-1.153477167122223,180.0
2022-01-09,2022-01-10 08:30:00,GBPUSD,1,-1,18.94999999999758,0.824809575625552,4.350000000001852,0.22955145118746215,3.6249999999979186,0.8176795580111135,8,0,1,True,10.300000000000864,15.999999999998238,1.5533980582521258,1.8276091903837544,0.17743778547413605,TP,1.5533980582521258,1.3759602727779898,45.0
2022-01-10,2022-01-11 11:15:00,GBPUSD,-1,1,22.199999999998887,0.9966329966328751,4.599999999999049,0.20720720720717478,0.5257142857142016,0.22907488986780003,11,1,1,False,11.799999999999589,17.999999999998018,1.5254237288134445,1.6068739690104887,0.1361757600856394,TP,1.5254237288134445,1.389247968727805,90.0
2022-01-11,2022-01-12 07:45:00,GBPUSD,1,-1,17.500000000001403,0.787401574803207,2.449999999998287,0.13999999999989088,1.2249999999992784,0.7666666666666502,7,2,1,True,6.399999999999739,16.54999999999962,2.585937500000046,1.5799377738418527,0.24686527716279955,SL,-1.0,-1.2468652771627995,150.0
2022-01-12,2022-01-13 13:00:00,GBPUSD,-1,1,14.699999999998603,0.661417322834578,9.00000000000123,0.6122448979593255,0.6844106463879496,0.07849829351541526,12,3,1,False,16.80000000000126,9.899999999998244,0.5892857142855656,1.498756183022288,0.08921167756084379,SL,-1.0,-1.0892116775608438,30.0
2022-01-13,2022-01-14 08:45:00,GBPUSD,-1,1,32.09999999999935,1.5358851674641387,2.20000000000109,0.06853582554520668,0.5569620253168399,0.6930693069306474,8,4,1,False,6.00000000000156,31.29999999999855,5.216666666665069,1.5489657989535777,0.25816096649219583,SL,-1.0,-1.2581609664921958,0.0
2022-01-16,2022-01-17 08:15:00,GBPUSD,-1,1,18.399999999998418,0.8269662921347483,8.150000000000102,0.44293478260873925,1.3697478991599086,0.14963503649651008,8,0,-1,True,14.649999999998276,14.899999999999913,1.017064846416496,1.6121526824004044,0.11004455169969928,TP,1.017064846416496,0.9070202947167967,195.0
2022-01-17,2022-01-18 10:30:00,GBPUSD,1,-1,39.95000000000193,1.7955056179775886,2.349999999999852,0.05882352941175817,0.8392857142854877,0.5773809523811789,10,1,-1,False,7.800000000000029,37.50000000000142,4.807692307692472,1.6388444011933094,0.21010825656324403,SL,-1.0,-1.210108256563244,0.0
2022-01-18,2022-01-19 07:15:00,GBPUSD,-1,1,22.400000000000198,0.9770992366412643,7.500000000000284,0.3348214285714383,1.764705882353433,0.002702702702720544,7,2,-1,True,21.499999999998742,11.400000000001409,0.5302325581396314,1.5649914722853182,0.07279030103653068,TP,0.5302325581396314,0.45744225710310077,45.0
2022-01-19,2022-01-20 12:45:00,GBPUSD,1,-1,26.74999999999983,1.1995515695067434,3.8000000000004697,0.1420560747663736,0.6551724137931563,0.8749999999999669,12,3,1,True,10.299999999998644,23.250000000001325,2.2572815533984842,1.5422555095067745,0.14973354461232793,TP,2.2572815533984842,2.1075480087861562,75.0
2022-01-23,2022-01-24 07:15:00,GBPUSD,1,-1,26.850000000000485,1.1841234840132633,4.349999999999632,0.1620111731843409,0.48876404494386927,0.3382899628252573,7,0,-1,False,7.699999999999374,26.500000000000412,3.441558441558775,1.5802637499152488,0.2052290584305685,SL,-1.0,-1.2052290584305685,120.0
2022-01-24,2022-01-25 09:00:00,GBPUSD,-1,1,22.100000000000453,0.9746416758544948,4.150000000000542,0.18778280542988493,0.5286624203822107,0.04854368932048672,8,1,-1,True,12.849999999999806,16.40000000000086,1.2762645914397748,1.502013964970104,0.11688824630117718,SL,-1.0,-1.1168882463011771,30.0
2022-01-25,2022-01-26 07:45:00,GBPUSD,1,-1,18.049999999998345,0.7960308710032424,4.950000000001342,0.2742382271469139,1.076086956521734,0.960317460317561,7,2,-1,False,8.999999999999009,17.000000000000348,1.8888888888891355,1.5335481825201014,0.17039424250225227,SL,-1.0,-1.1703942425022522,75.0
2022-01-26,2022-01-27 07:30:00,GBPUSD,1,-1,45.2499999999989,1.9955898566703127,3.4500000000026176,0.07624309392271163,0.7752808988769427,0.38461538461538464,7,3,-1,False,6.20000000000287,45.499999999998316,7.338709677415687,1.5787156298193816,0.2546315531965566,SL,-1.0,-1.2546315531965566,15.0
2022-01-27,2022-01-28 10:00:00,GBPUSD,1,-1,36.10000000000113,1.5920617420066807,5.299999999999194,0.14681440443210605,0.6624999999999722,1.0,9,4,-1,False,10.949999999998461,33.45000000000153,3.0547945205485147,1.477144515475268,0.13489904250917586,SL,-1.0,-1.1348990425091758,15.0
2022-01-30,2022-01-31 12:15:00,GBPUSD,1,-1,27.29999999999899,1.1494736842105298,6.250000000000977,0.22893772893777317,2.8409090909109946,0.7923322683705286,12,0,1,True,15.54999999999973,20.999999999999908,1.3504823151125576,1.668752433367723,0.10731526902686508,TP,1.3504823151125576,1.2431670460856925,75.0
2022-02-06,2022-02-07 10:15:00,GBPUSD,1,-1,20.899999999999253,0.9227373068432045,2.3500000000020727,0.112440191387663,9.400000000030198,0.3289473684212179,10,0,-1,False,5.749999999999922,20.500000000001073,3.565217391304583,1.5881223715547177,0.27619519505299817,SL,-1.0,-1.2761951950529982,0.0
2022-02-07,2022-02-08 07:45:00,GBPUSD,1,-1,27.250000000000885,1.20309050772627,4.199999999998649,0.15412844036691792,0.2818791946307835,0.9241192411924002,7,1,-1,False,20.050000000000345,14.399999999998858,0.7182044887779856,1.5828983682898017,0.07894754954063714,TP,0.7182044887779856,0.6392569392373485,60.0
2022-02-08,2022-02-09 08:00:00,GBPUSD,1,-1,24.200000000000887,1.0556161395856298,4.750000000000032,0.19628099173553132,0.3531598513011361,0.9683544303796828,7,2,1,True,18.149999999999,13.800000000001589,0.7603305785125261,1.5113927782617982,0.08327232938081991,TP,0.7603305785125261,0.6770582491317061,30.0
2022-02-09,2022-02-10 07:30:00,GBPUSD,-1,1,10.599999999998388,0.44962884411445736,4.100000000000215,0.38679245283026775,1.547169811321071,0.044642857142761554,7,3,-1,True,8.250000000000757,9.449999999997516,1.1454545454541394,1.5463706873048104,0.18743887118844468,SL,-1.0,-1.1874388711884447,15.0
2022-02-10,2022-02-11 10:15:00,GBPUSD,-1,1,41.64999999999974,1.7667020148462151,4.00000000000178,0.09603841536618979,0.754716981132526,0.2952755905512912,10,4,-1,True,11.900000000000244,36.750000000000945,3.0882352941176636,1.5310517837485547,0.1286598137603801,SL,-1.0,-1.12865981376038,15.0
2022-02-13,2022-02-14 07:30:00,GBPUSD,1,-1,37.15000000000135,1.5758218451750223,2.4000000000001798,0.06460296096904691,0.4615384615384287,0.8,7,0,-1,False,8.349999999999191,34.20000000000201,4.09580838323417,1.4818620809129606,0.17746851268420408,SL,-1.0,-1.1774685126842042,30.0
2022-02-14,2022-02-15 11:45:00,GBPUSD,-1,1,18.599999999999728,0.7301275760549348,3.2500000000013074,0.17473118279577177,0.6565656565660372,0.04093567251462596,11,1,-1,True,11.050000000001337,13.799999999999368,1.2488687782803347,1.5047964386840043,0.13618067318405633,SL,-1.0,-1.1361806731840562,105.0
2022-02-15,2022-02-16 07:45:00,GBPUSD,-1,1,18.14999999999678,0.7698833510072824,4.950000000001342,0.27272727272739505,3.093750000006332,0.2831325301205029,7,2,1,False,8.900000000000574,17.199999999997218,1.932584269662484,1.5393728693308761,0.1729632437450311,SL,-1.0,-1.172963243745031,30.0
2022-02-16,2022-02-17 08:15:00,GBPUSD,-1,1,42.29999999999956,1.794273594909834,2.4999999999986144,0.05910165484630356,3.124999999995143,0.5581395348838074,8,3,1,False,7.699999999997154,40.10000000000069,5.207792207794222,1.5101677925147192,0.19612568733964644,SL,-1.0,-1.1961256873396464,75.0
2022-02-17,2022-02-18 07:30:00,GBPUSD,-1,1,19.74999999999838,0.8377518557793543,3.3500000000019625,0.16962025316467025,66.99999999960032,0.3999999999997683,7,4,1,False,6.749999999999812,19.3500000000002,2.8666666666667764,1.6248308306380836,0.24071567861305615,SL,-1.0,-1.2407156786130562,0.0
2022-02-20,2022-02-21 11:30:00,GBPUSD,-1,1,41.45000000000065,1.7600849256899689,2.500000000000835,0.060313630880598205,0.2906976744187488,0.09734513274340456,11,0,1,False,13.099999999999223,33.850000000001934,2.583969465649156,1.5487152122315464,0.11822253528485788,FLAT,1.6412213740459722,1.5229988387611144,510.0
2022-02-21,2022-02-22 16:00:00,GBPUSD,-1,1,20.150000000001,0.8556263269639102,3.4499999999981767,0.17121588089320125,0.16121495327095725,0.6490727532096912,15,1,-1,True,15.199999999999658,11.399999999999189,0.7499999999999635,1.310869124017983,0.08624138973802714,TP,0.7499999999999635,0.6637586102619364,165.0
2022-02-22,2022-02-23 10:00:00,GBPUSD,-1,1,19.050000000002676,0.8089171974523062,4.599999999999049,0.24146981627288205,1.4838709677425361,0.33108108108116624,9,2,1,False,8.049999999999446,18.60000000000195,2.310559006211581,1.5286943586299226,0.18989992032671152,SL,-1.0,-1.1898999203267115,30.0
2022-02-27,2022-02-28 08:00:00,GBPUSD,-1,1,40.35000000000011,1.7133757961782707,6.00000000000156,0.14869888475840257,2.142857142857256,0.21153846153836534,7,0,-1,True,17.400000000000748,31.95000000000059,1.8362068965516791,1.5539749058294898,0.08930890263387488,SL,-1.0,-1.089308902633875,135.0
2022-02-28,2022-03-01 07:45:00,GBPUSD,-1,1,20.599999999999508,0.874734607218623,4.199999999998649,0.20388349514557036,0.656249999999588,0.19999999999991927,7,1,1,False,11.54999999999795,16.249999999999876,1.4069264069266458,1.583039466375457,0.13705969405850546,SL,-1.0,-1.1370596940585054,75.0
2022-03-01,2022-03-02 08:30:00,GBPUSD,1,-1,54.700000000000855,2.4257206208426028,7.999999999999119,0.14625228519193773,0.3980099502486551,0.891067538126419,8,2,-1,False,23.649999999997284,42.05000000000236,1.7780126849897333,1.613200355468273,0.06821143152086505,TP,1.7780126849897333,1.7098012534688682,315.0
2022-03-02,2022-03-03 07:15:00,GBPUSD,-1,1,37.550000000001745,1.4596695821185794,2.8999999999990145,0.0772303595206093,0.3892617449661969,0.0,7,3,1,False,13.499999999997403,29.95000000000303,2.21851851851917,1.6524471781208043,0.12240349467563869,TP,2.21851851851917,2.0961150238435313,105.0
2022-03-03,2022-03-04 08:30:00,GBPUSD,1,-1,36.549999999999635,1.223430962343071,5.9000000000009045,0.1614227086183574,2.1454545454546774,0.8223140495868876,8,4,-1,False,12.900000000000134,32.550000000000075,2.5232558139534684,1.4841418552050683,0.11504975621744597,SL,-1.0,-1.115049756217446,0.0
2022-03-06,2022-03-07 07:30:00,GBPUSD,-1,1,38.44999999999876,1.205329153604967,4.799999999998139,0.12483745123532623,0.8067226890757525,0.540909090908968,7,0,-1,True,8.149999999997881,38.09999999999869,4.674846625767926,1.645994292095437,0.20196248982771348,TP,4.674846625767926,4.4728841359402125,30.0
2022-03-07,2022-03-08 07:30:00,GBPUSD,1,-1,29.200000000000337,0.7924016282225222,15.249999999999986,0.5222602739725962,0.694760820045504,1.0,7,1,-1,False,25.199999999998557,22.250000000001435,0.8829365079366155,1.6815471737388248,0.06672806244995719,SL,-1.0,-1.066728062449957,15.0
2022-03-09,2022-03-10 08:15:00,GBPUSD,-1,1,44.14999999999836,1.1981004070555703,6.950000000001122,0.15741789354476513,0.260787992495338,0.04070796460172428,8,3,1,False,29.94999999999859,24.15000000000056,0.8063439065109081,1.5320317698529373,0.05115298062948279,TP,0.8063439065109081,0.7551909258814253,120.0
2022-03-10,2022-03-11 08:00:00,GBPUSD,1,-1,34.89999999999771,0.9344042838017741,2.0500000000023277,0.058739255014397196,0.14236111111128405,0.1929824561403919,7,4,-1,False,7.850000000000357,32.09999999999935,4.089171974522024,1.5429225444996577,0.19655064261141245,SL,-1.0,-1.1965506426114125,30.0
2022-03-13,2022-03-14 10:00:00,GBPUSD,-1,1,40.200000000001346,1.0909090909091128,4.8000000000003595,0.11940298507463182,0.48484848484849846,0.16597510373440466,9,0,-1,True,12.900000000002354,35.09999999999902,2.720930232557567,1.523572705617209,0.11810641128813419,SL,-1.0,-1.1181064112881343,150.0
2022-03-14,2022-03-15 11:30:00,GBPUSD,-1,1,49.799999999997624,1.3441295546557812,7.150000000000212,0.14357429718876613,1.4158415841585203,0.4598540145985165,11,1,-1,True,10.449999999997406,49.5000000000001,4.736842105264343,1.520508007200496,0.14550315858381566,SL,-1.0,-1.1455031585838156,30.0
2022-03-15,2022-03-16 09:00:00,GBPUSD,-1,1,28.300000000001102,0.7447368421052871,5.950000000001232,0.2102473498233569,0.7000000000001306,0.044715447154401095,8,2,1,False,14.650000000000496,22.600000000001508,1.5426621160410063,1.4446365460031203,0.09861000314014139,SL,-1.0,-1.0986100031401413,120.0
2022-03-16,2022-03-17 10:15:00,GBPUSD,-1,1,36.549999999999635,0.961842105263142,2.7500000000002522,0.07523939808482297,0.462184873949699,0.6940874035990011,10,3,1,False,8.899999999998354,33.40000000000121,3.752808988764875,1.490002555009704,0.16741601741685166,SL,-1.0,-1.1674160174168517,0.0
2022-03-17,2022-03-18 07:15:00,GBPUSD,1,-1,32.49999999999753,0.8771929824560573,3.0500000000022176,0.09384615384622921,0.3652694610781453,0.25496688741725065,7,4,1,True,6.900000000000794,31.649999999998624,4.5869565217384025,1.608794460806779,0.233158617508202,SL,-1.0,-1.2331586175082019,0.0
2022-03-20,2022-03-21 08:00:00,GBPUSD,1,-1,22.099999999998232,0.5964912280701166,3.1000000000003247,0.1402714932126956,0.5299145299145331,0.44072948328256073,7,0,-1,False,10.349999999998971,17.849999999999255,1.7246376811595199,1.565091647037656,0.151216584254861,SL,-1.0,-1.151216584254861,60.0
2022-03-23,2022-03-24 08:45:00,GBPUSD,1,-1,30.999999999998806,0.8367071524965783,8.250000000000757,0.2661290322580992,0.5729166666667647,0.8753799392095939,8,3,-1,False,17.449999999998855,24.800000000000377,1.4212034383955303,1.539317528369624,0.08821303887505588,SL,-1.0,-1.088213038875056,0.0
2022-03-24,2022-03-25 11:00:00,GBPUSD,1,-1,40.950000000001815,1.1203830369357652,6.200000000000649,0.15140415140416055,0.6138613861387053,1.0,10,4,1,True,14.500000000001734,35.650000000000404,2.4586206896549063,1.50361862709016,0.1036978363510331,FLAT,-0.43448275862072766,-0.5381805949717607,540.0
2022-03-27,2022-03-28 09:45:00,GBPUSD,1,-1,45.949999999999044,1.257181942544446,3.3500000000019625,0.07290533188252518,0.2827004219410959,0.9178571428572431,9,0,-1,False,15.899999999999803,36.40000000000087,2.2893081761007124,1.6261852036160092,0.1022757989695616,SL,-1.0,-1.1022757989695615,105.0
2022-03-28,2022-03-29 07:45:00,GBPUSD,-1,1,31.3500000000011,0.8577291381669332,5.850000000000577,0.18660287081340898,0.467999999999973,0.006493506493547689,7,1,-1,True,18.35000000000031,21.850000000001035,1.1907356948229246,1.506840248862701,0.08211663481540467,TP,1.1907356948229246,1.1086190600075199,60.0
2022-03-29,2022-03-30 07:15:00,GBPUSD,-1,1,42.199999999996685,1.154582763337814,3.40000000000229,0.08056872037920752,1.1525423728815218,0.5770234986945533,7,2,1,False,11.049999999999116,37.54999999999953,3.398190045249098,1.5160743012789375,0.137201294233399,SL,-1.0,-1.137201294233399,90.0
2022-03-30,2022-03-31 07:30:00,GBPUSD,-1,1,34.0499999999988,0.9316005471955989,3.2500000000013074,0.095447870778309,0.32178217821796545,0.197628458497903,7,3,1,False,13.250000000002427,27.049999999997354,2.0415094339616906,1.4861999353263624,0.11216603285479926,TP,2.0415094339616906,1.9293434011068913,330.0
2022-03-31,2022-04-01 07:45:00,GBPUSD,1,-1,27.300000000001212,0.7641707487754297,4.149999999998322,0.15201465201458378,0.546052631578659,0.9069767441862386,7,4,-1,False,12.799999999997258,21.650000000001945,1.6914062500005143,1.5760265299245964,0.12312707265038547,SL,-1.0,-1.1231270726503855,285.0
2022-04-03,2022-04-04 07:15:00,GBPUSD,-1,1,32.050000000003465,0.9296591733141432,3.3499999999975216,0.10452418096715006,0.5275590551177688,0.6818181818180984,7,0,1,False,6.9499999999989015,31.450000000001754,4.525179856116075,1.6202760583539806,0.23313324580636502,TP,4.525179856116075,4.29204661030971,195.0
2022-04-04,2022-04-05 07:15:00,GBPUSD,-1,1,32.049999999999024,0.9581464872944598,6.800000000000139,0.21216848673948038,2.060606060605082,0.06015037593975046,7,1,1,False,15.449999999999076,26.399999999999757,1.7087378640777564,1.6547051907864903,0.1071006595978375,SL,-1.0,-1.1071006595978374,360.0
2022-04-05,2022-04-06 10:30:00,GBPUSD,-1,1,32.35000000000099,0.9671150971599897,10.249999999998316,0.3168469860895828,1.464285714285635,0.0350877192982832,10,2,-1,True,13.849999999997475,31.7500000000015,2.292418772563703,1.5728878278462368,0.11356590814776343,SL,-1.0,-1.1135659081477634,90.0
2022-04-06,2022-04-07 08:00:00,GBPUSD,-1,1,24.55000000000096,0.7339312406577418,8.899999999998354,0.3625254582483913,0.8944723618088086,0.08365019011411275,7,3,-1,True,15.249999999999986,21.199999999998997,1.3901639344261651,1.627461104866081,0.10671876097482509,TP,1.3901639344261651,1.2834451734513401,60.0
2022-04-07,2022-04-08 09:00:00,GBPUSD,1,-1,36.14999999999924,1.106350420811039,2.300000000001745,0.06362378976491821,0.5897435897438671,0.5128205128204836,8,4,-1,False,7.949999999998791,33.50000000000186,4.213836477988296,1.6194085259644895,0.2036991856559416,SL,-1.0,-1.2036991856559416,135.0
2022-04-10,2022-04-11 08:30:00,GBPUSD,-1,1,42.999999999997485,1.3159908186686833,3.3500000000019625,0.07790697674423624,0.45890410958937444,0.3597122302158894,8,0,-1,True,11.850000000002137,37.49999999999698,3.164556962024491,1.5023344341006915,0.126779277139276,SL,-1.0,-1.126779277139276,60.0
2022-04-11,2022-04-12 09:15:00,GBPUSD,1,-1,34.95000000000026,1.0696250956389188,9.100000000001884,0.26037195994282736,4.789473684213725,0.9688888888888836,9,1,-1,False,13.750000000001261,33.30000000000055,2.421818181818,1.5752733983623657,0.114565338062707,TP,2.421818181818,2.307252843755293,195.0
2022-04-12,2022-04-13 07:30:00,GBPUSD,1,-1,45.15000000000047,1.3817903596022125,7.749999999999702,0.17165005537097722,1.550000000000111,0.8888888888886696,7,2,-1,False,11.049999999999116,44.85000000000072,4.058823529412154,1.4735402670951858,0.13335206037061573,TP,4.058823529412154,3.925471469041539,405.0
2022-04-17,2022-04-18 10:30:00,GBPUSD,1,-1,39.15000000000113,1.170403587444004,8.149999999997881,0.2081736909322515,1.613861386137556,0.9788359788363046,10,0,-1,False,12.34999999999875,37.949999999999925,3.0728744939274306,1.6088840155485127,0.13027400935616806,SL,-1.0,-1.130274009356168,330.0
2022-04-18,2022-04-19 10:15:00,GBPUSD,-1,1,30.999999999998806,0.9044493070750855,9.80000000000203,0.31612903225814215,0.9245283018871244,0.19391634980998096,10,1,-1,True,13.650000000000606,30.1499999999999,2.2087912087911032,1.3962789208046318,0.10229149602963881,SL,-1.0,-1.1022914960296388,30.0
2022-04-19,2022-04-20 08:30:00,GBPUSD,1,-1,34.450000000001424,1.0298953662183,4.999999999999449,0.1451378809869156,0.46511627906964736,0.992187500000122,8,2,1,True,15.649999999998165,26.800000000002377,1.7124600638981162,1.4749981880686767,0.094249085499607,TP,1.7124600638981162,1.6182109783985092,90.0
2022-04-20,2022-04-21 10:45:00,GBPUSD,-1,1,39.09999999999858,1.1416058394160131,6.950000000001122,0.17774936061384589,0.7853107344633817,0.0,10,3,1,False,15.049999999998676,34.000000000000696,2.25913621262483,1.4532909549749347,0.09656418305482142,TP,2.25913621262483,2.1625720295700086,30.0
