symbol,rule,n_trades,gross_bps,t,hit_rate,cost_bps,net_bps,ratio,ann_net_pct,sharpe
AUDUSD,h08_usd-_me3,210,-0.7288,-0.68,0.4,2.5343,-3.2631,-0.29,-1.05,-1.2
AUDUSD,h09_usd+_me3,210,2.4916,2.96,0.481,2.5343,-0.0426,0.98,-0.01,-0.02
AUDUSD,h09_usd-_me3,210,-2.4916,-2.96,0.3524,2.5343,-5.0259,-0.98,-1.61,-2.33
AUDUSD,h10_usd+_me3,211,0.5448,0.58,0.4218,2.5343,-1.9895,0.21,-0.64,-0.83
AUDUSD,h10_usd-_me3,211,-0.5448,-0.58,0.3697,2.5343,-3.0791,-0.21,-0.99,-1.29
AUDUSD,h11_usd+_me3,209,1.5199,1.9,0.4737,2.5343,-1.0144,0.6,-0.32,-0.49
AUDUSD,h11_usd-_me3,209,-1.5199,-1.9,0.3206,2.5343,-4.0542,-0.6,-1.3,-1.98
AUDUSD,h12_usd+_me3,210,0.4129,0.5,0.4143,2.5343,-2.1214,0.16,-0.68,-1.0
AUDUSD,h12_usd-_me3,210,-0.4129,-0.5,0.3762,2.5343,-2.9472,-0.16,-0.95,-1.38
AUDUSD,h13_usd+_me3,211,0.0699,0.06,0.4692,2.5343,-2.4644,0.03,-0.79,-0.76
AUDUSD,h13_usd-_me3,211,-0.0699,-0.06,0.3981,2.5343,-2.6042,-0.03,-0.84,-0.8
AUDUSD,h14_usd+_me3,208,-0.8376,-0.81,0.399,2.5343,-3.3719,-0.33,-1.07,-1.28
AUDUSD,h14_usd-_me3,208,0.8376,0.81,0.4712,2.5343,-1.6967,0.33,-0.54,-0.64
AUDUSD,h15_usd+_me3,206,-0.5529,-0.32,0.3786,2.5343,-3.0871,-0.22,-0.97,-0.69
AUDUSD,h15_usd-_me3,206,0.5529,0.32,0.5,2.5343,-1.9814,0.22,-0.62,-0.44
AUDUSD,h16_usd+_me3,210,-0.4874,-0.47,0.4286,2.5343,-3.0217,-0.19,-0.97,-1.14
AUDUSD,h16_usd-_me3,210,0.4874,0.47,0.3905,2.5343,-2.0469,0.19,-0.66,-0.77
AUDUSD,h17_usd+_me3,205,0.1876,0.22,0.3707,2.5343,-2.3467,0.07,-0.74,-1.06
AUDUSD,h17_usd-_me3,205,-0.1876,-0.22,0.4195,2.5343,-2.7219,-0.07,-0.85,-1.23
AUDUSD,h18_usd+_me3,199,0.2229,0.24,0.3668,2.5343,-2.3114,0.09,-0.7,-0.98
AUDUSD,h18_usd-_me3,199,-0.2229,-0.24,0.3668,2.5343,-2.7572,-0.09,-0.84,-1.17
AUDUSD,h19_usd+_me3,200,-1.8475,-1.96,0.375,2.5343,-4.3817,-0.73,-1.34,-1.82
AUDUSD,h19_usd-_me3,200,1.8475,1.96,0.435,2.5343,-0.6868,0.73,-0.21,-0.29
AUDUSD,h20_usd+_me3,190,0.9945,1.29,0.3737,2.5343,-1.5398,0.39,-0.45,-0.78
AUDUSD,h20_usd-_me3,190,-0.9945,-1.29,0.3263,2.5343,-3.5288,-0.39,-1.03,-1.79
AUDUSD,h21_usd+_me3,102,-0.6835,-0.88,0.3137,2.5343,-3.2178,-0.27,-0.5,-1.61
AUDUSD,h21_usd-_me3,102,0.6835,0.88,0.3627,2.5343,-1.8508,0.27,-0.29,-0.93
AUDUSD,h22_usd+_me3,21,,,,,,,,
AUDUSD,h22_usd-_me3,21,,,,,,,,
AUDUSD,h23_usd+_me3,125,-1.7583,-1.53,0.288,2.5343,-4.2926,-0.69,-0.82,-1.46
AUDUSD,h23_usd-_me3,125,1.7583,1.53,0.496,2.5343,-0.776,0.69,-0.15,-0.26
AUDUSD,h00_usd+_me1,55,-0.9581,-0.71,0.3455,2.5343,-3.4924,-0.38,-0.29,-1.01
AUDUSD,h00_usd-_me1,55,0.9581,0.71,0.4545,2.5343,-1.5761,0.38,-0.13,-0.46
AUDUSD,h01_usd+_me1,70,0.9048,0.59,0.3857,2.5343,-1.6294,0.36,-0.17,-0.42
AUDUSD,h01_usd-_me1,70,-0.9048,-0.59,0.4571,2.5343,-3.4391,-0.36,-0.37,-0.88
AUDUSD,h02_usd+_me1,69,-0.922,-0.5,0.3333,2.5343,-3.4563,-0.36,-0.36,-0.73
AUDUSD,h02_usd-_me1,69,0.922,0.5,0.4638,2.5343,-1.6123,0.36,-0.17,-0.34
AUDUSD,h03_usd+_me1,68,0.1868,0.15,0.4265,2.5343,-2.3475,0.07,-0.24,-0.72
AUDUSD,h03_usd-_me1,68,-0.1868,-0.15,0.3235,2.5343,-2.7211,-0.07,-0.28,-0.83
AUDUSD,h04_usd+_me1,66,0.3813,0.32,0.3636,2.5343,-2.153,0.15,-0.22,-0.71
AUDUSD,h04_usd-_me1,66,-0.3813,-0.32,0.3636,2.5343,-2.9156,-0.15,-0.29,-0.96
AUDUSD,h05_usd+_me1,66,1.046,0.6,0.3636,2.5343,-1.4883,0.41,-0.15,-0.33
AUDUSD,h05_usd-_me1,66,-1.046,-0.6,0.3636,2.5343,-3.5803,-0.41,-0.36,-0.8
AUDUSD,h06_usd+_me1,70,-1.445,-1.03,0.3286,2.5343,-3.9792,-0.57,-0.43,-1.11
AUDUSD,h06_usd-_me1,70,1.445,1.03,0.4,2.5343,-1.0893,0.57,-0.12,-0.3
AUDUSD,h07_usd+_me1,70,-0.2328,-0.15,0.3857,2.5343,-2.7671,-0.09,-0.3,-0.68
AUDUSD,h07_usd-_me1,70,0.2328,0.15,0.4429,2.5343,-2.3014,0.09,-0.25,-0.56
AUDUSD,h08_usd+_me1,71,2.1937,1.23,0.4789,2.5343,-0.3406,0.87,-0.04,-0.07
AUDUSD,h08_usd-_me1,71,-2.1937,-1.23,0.4225,2.5343,-4.7279,-0.87,-0.51,-1.03
AUDUSD,h09_usd+_me1,71,2.5078,1.79,0.493,2.5343,-0.0265,0.99,-0.0,-0.01
AUDUSD,h09_usd-_me1,71,-2.5078,-1.79,0.3662,2.5343,-5.0421,-0.99,-0.55,-1.41
AUDUSD,h10_usd+_me1,71,1.5614,0.92,0.493,2.5343,-0.9729,0.62,-0.11,-0.23
AUDUSD,h10_usd-_me1,71,-1.5614,-0.92,0.3521,2.5343,-4.0957,-0.62,-0.44,-0.95
AUDUSD,h11_usd+_me1,71,0.7879,0.57,0.4085,2.5343,-1.7463,0.31,-0.19,-0.49
AUDUSD,h11_usd-_me1,71,-0.7879,-0.57,0.3803,2.5343,-3.3222,-0.31,-0.36,-0.94
AUDUSD,h12_usd+_me1,71,0.6223,0.43,0.4648,2.5343,-1.9119,0.25,-0.21,-0.52
AUDUSD,h12_usd-_me1,71,-0.6223,-0.43,0.3662,2.5343,-3.1566,-0.25,-0.34,-0.85
AUDUSD,h13_usd+_me1,71,-1.2721,-0.58,0.4366,2.5343,-3.8064,-0.5,-0.41,-0.68
AUDUSD,h13_usd-_me1,71,1.2721,0.58,0.4507,2.5343,-1.2622,0.5,-0.14,-0.22
AUDUSD,h14_usd+_me1,71,-3.277,-1.92,0.3662,2.5343,-5.8113,-1.29,-0.63,-1.33
AUDUSD,h14_usd-_me1,71,3.277,1.92,0.507,2.5343,0.7427,1.29,0.08,0.17
AUDUSD,h15_usd+_me1,70,0.788,0.22,0.4429,2.5343,-1.7462,0.31,-0.19,-0.19
AUDUSD,h15_usd-_me1,70,-0.788,-0.22,0.4714,2.5343,-3.3223,-0.31,-0.36,-0.36
AUDUSD,h16_usd+_me1,71,1.3345,0.69,0.507,2.5343,-1.1997,0.53,-0.13,-0.24
AUDUSD,h16_usd-_me1,71,-1.3345,-0.69,0.3521,2.5343,-3.8688,-0.53,-0.42,-0.78
AUDUSD,h17_usd+_me1,70,0.8749,0.52,0.4286,2.5343,-1.6593,0.35,-0.18,-0.38
AUDUSD,h17_usd-_me1,70,-0.8749,-0.52,0.3857,2.5343,-3.4092,-0.35,-0.36,-0.79
AUDUSD,h18_usd+_me1,68,-0.8227,-0.42,0.3676,2.5343,-3.3569,-0.32,-0.35,-0.66
AUDUSD,h18_usd-_me1,68,0.8227,0.42,0.4118,2.5343,-1.7116,0.32,-0.18,-0.34
AUDUSD,h19_usd+_me1,69,-2.5811,-1.56,0.3333,2.5343,-5.1154,-1.02,-0.54,-1.21
AUDUSD,h19_usd-_me1,69,2.5811,1.56,0.4493,2.5343,0.0468,1.02,0.0,0.01
AUDUSD,h20_usd+_me1,68,2.2665,1.83,0.3971,2.5343,-0.2678,0.89,-0.03,-0.08
AUDUSD,h20_usd-_me1,68,-2.2665,-1.83,0.3088,2.5343,-4.8007,-0.89,-0.5,-1.51
AUDUSD,h21_usd+_me1,35,1.2272,1.0,0.3714,2.5343,-1.3071,0.48,-0.07,-0.42
AUDUSD,h21_usd-_me1,35,-1.2272,-1.0,0.2,2.5343,-3.7615,-0.48,-0.2,-1.2
AUDUSD,h22_usd+_me1,5,,,,,,,,
AUDUSD,h22_usd-_me1,5,,,,,,,,
AUDUSD,h23_usd+_me1,33,-0.9917,-0.35,0.4242,2.5343,-3.526,-0.39,-0.18,-0.49
AUDUSD,h23_usd-_me1,33,0.9917,0.35,0.3939,2.5343,-1.5426,0.39,-0.08,-0.21
USDCAD,h00_usd+_me3,148,0.2403,0.51,0.3716,1.5883,-1.348,0.15,-0.31,-1.13
USDCAD,h00_usd-_me3,148,-0.2403,-0.51,0.3514,1.5883,-1.8286,-0.15,-0.41,-1.53
USDCAD,h01_usd+_me3,202,0.4183,0.8,0.4208,1.5883,-1.17,0.26,-0.36,-0.88
USDCAD,h01_usd-_me3,202,-0.4183,-0.8,0.3713,1.5883,-2.0066,-0.26,-0.62,-1.5
USDCAD,h02_usd+_me3,206,-0.3444,-0.76,0.3398,1.5883,-1.9327,-0.22,-0.61,-1.66
USDCAD,h02_usd-_me3,206,0.3444,0.76,0.3835,1.5883,-1.2439,0.22,-0.39,-1.07
USDCAD,h03_usd+_me3,203,0.2518,0.69,0.3695,1.5883,-1.3365,0.16,-0.41,-1.44
USDCAD,h03_usd-_me3,203,-0.2518,-0.69,0.3153,1.5883,-1.8401,-0.16,-0.57,-1.99
USDCAD,h04_usd+_me3,193,0.4553,1.41,0.3316,1.5883,-1.133,0.29,-0.33,-1.37
USDCAD,h04_usd-_me3,193,-0.4553,-1.41,0.3005,1.5883,-2.0436,-0.29,-0.6,-2.48
USDCAD,h05_usd+_me3,184,-0.0337,-0.09,0.2989,1.5883,-1.622,-0.02,-0.46,-1.66
USDCAD,h05_usd-_me3,184,0.0337,0.09,0.337,1.5883,-1.5546,0.02,-0.44,-1.59
USDCAD,h06_usd+_me3,197,-0.4326,-0.96,0.3401,1.5883,-2.0209,-0.27,-0.61,-1.76
USDCAD,h06_usd-_me3,197,0.4326,0.96,0.3858,1.5883,-1.1557,0.27,-0.35,-1.01
USDCAD,h07_usd+_me3,209,0.757,1.43,0.4593,1.5883,-0.8313,0.48,-0.27,-0.61
USDCAD,h07_usd-_me3,209,-0.757,-1.43,0.3541,1.5883,-2.3453,-0.48,-0.75,-1.73
USDCAD,h08_usd+_me3,209,0.2065,0.34,0.4211,1.5883,-1.3818,0.13,-0.44,-0.88
USDCAD,h08_usd-_me3,209,-0.2065,-0.34,0.4354,1.5883,-1.7948,-0.13,-0.57,-1.15
USDCAD,h09_usd+_me3,209,1.0445,2.09,0.445,1.5883,-0.5438,0.66,-0.17,-0.43
USDCAD,h09_usd-_me3,209,-1.0445,-2.09,0.3636,1.5883,-2.6328,-0.66,-0.84,-2.06
USDCAD,h10_usd+_me3,211,-0.0471,-0.08,0.4313,1.5883,-1.6355,-0.03,-0.53,-1.1
USDCAD,h10_usd-_me3,211,0.0471,0.08,0.3697,1.5883,-1.5412,0.03,-0.5,-1.04
USDCAD,h11_usd+_me3,207,-0.1031,-0.21,0.4106,1.5883,-1.6914,-0.06,-0.54,-1.36
USDCAD,h11_usd-_me3,207,0.1031,0.21,0.3671,1.5883,-1.4852,0.06,-0.47,-1.19
USDCAD,h12_usd+_me3,208,0.6289,1.12,0.4471,1.5883,-0.9594,0.4,-0.31,-0.67
USDCAD,h12_usd-_me3,208,-0.6289,-1.12,0.3942,1.5883,-2.2172,-0.4,-0.71,-1.54
USDCAD,h13_usd+_me3,211,0.0158,0.02,0.4171,1.5883,-1.5725,0.01,-0.51,-0.77
USDCAD,h13_usd-_me3,211,-0.0158,-0.02,0.436,1.5883,-1.6041,-0.01,-0.52,-0.79
USDCAD,h14_usd+_me3,210,-0.6341,-0.75,0.381,1.5883,-2.2224,-0.4,-0.71,-1.03
USDCAD,h14_usd-_me3,210,0.6341,0.75,0.4667,1.5883,-0.9542,0.4,-0.31,-0.44
USDCAD,h15_usd+_me3,210,-2.0811,-1.7,0.3952,1.5883,-3.6694,-1.31,-1.18,-1.17
USDCAD,h15_usd-_me3,210,2.0811,1.7,0.4905,1.5883,0.4928,1.31,0.16,0.16
USDCAD,h16_usd+_me3,211,-0.5584,-0.68,0.3981,1.5883,-2.1467,-0.35,-0.69,-1.02
USDCAD,h16_usd-_me3,211,0.5584,0.68,0.4597,1.5883,-1.0299,0.35,-0.33,-0.49
USDCAD,h17_usd+_me3,207,0.4449,0.69,0.4203,1.5883,-1.1434,0.28,-0.36,-0.69
USDCAD,h17_usd-_me3,207,-0.4449,-0.69,0.3865,1.5883,-2.0332,-0.28,-0.64,-1.23
USDCAD,h18_usd+_me3,208,-0.0548,-0.07,0.3654,1.5883,-1.6431,-0.03,-0.52,-0.86
USDCAD,h18_usd-_me3,208,0.0548,0.07,0.4375,1.5883,-1.5335,0.03,-0.49,-0.81
USDCAD,h19_usd+_me3,205,-2.0441,-3.31,0.3561,1.5883,-3.6324,-1.29,-1.14,-2.3
USDCAD,h19_usd-_me3,205,2.0441,3.31,0.4439,1.5883,0.4558,1.29,0.14,0.29
USDCAD,h20_usd+_me3,198,1.3864,2.27,0.4545,1.5883,-0.2019,0.87,-0.06,-0.13
USDCAD,h20_usd-_me3,198,-1.3864,-2.27,0.3434,1.5883,-2.9747,-0.87,-0.9,-1.91
USDCAD,h21_usd+_me3,157,-0.105,-0.19,0.3439,1.5883,-1.6934,-0.07,-0.41,-1.22
USDCAD,h21_usd-_me3,157,0.105,0.19,0.4013,1.5883,-1.4833,0.07,-0.36,-1.07
USDCAD,h22_usd+_me3,29,-0.0769,-0.07,0.4138,1.5883,-1.6652,-0.05,-0.07,-0.56
USDCAD,h22_usd-_me3,29,0.0769,0.07,0.3103,1.5883,-1.5114,0.05,-0.07,-0.51
USDCAD,h23_usd+_me3,100,-0.151,-0.14,0.26,1.5883,-1.7393,-0.1,-0.27,-0.65
USDCAD,h23_usd-_me3,100,0.151,0.14,0.45,1.5883,-1.4373,0.1,-0.22,-0.53
USDCAD,h00_usd+_me1,50,0.3085,0.41,0.4,1.5883,-1.2798,0.19,-0.1,-0.66
USDCAD,h00_usd-_me1,50,-0.3085,-0.41,0.34,1.5883,-1.8968,-0.19,-0.14,-0.98
USDCAD,h01_usd+_me1,64,1.332,1.57,0.5,1.5883,-0.2563,0.84,-0.03,-0.12
USDCAD,h01_usd-_me1,64,-1.332,-1.57,0.375,1.5883,-2.9203,-0.84,-0.29,-1.35
USDCAD,h02_usd+_me1,67,0.3548,0.5,0.3433,1.5883,-1.2335,0.22,-0.13,-0.68
USDCAD,h02_usd-_me1,67,-0.3548,-0.5,0.3433,1.5883,-1.9431,-0.22,-0.2,-1.07
USDCAD,h03_usd+_me1,65,0.0427,0.06,0.4154,1.5883,-1.5456,0.03,-0.15,-0.87
USDCAD,h03_usd-_me1,65,-0.0427,-0.06,0.3231,1.5883,-1.631,-0.03,-0.16,-0.92
USDCAD,h04_usd+_me1,64,0.6829,1.35,0.3594,1.5883,-0.9054,0.43,-0.09,-0.7
USDCAD,h04_usd-_me1,64,-0.6829,-1.35,0.2031,1.5883,-2.2712,-0.43,-0.22,-1.76
USDCAD,h05_usd+_me1,60,0.3828,0.43,0.3167,1.5883,-1.2055,0.24,-0.11,-0.53
USDCAD,h05_usd-_me1,60,-0.3828,-0.43,0.35,1.5883,-1.9711,-0.24,-0.18,-0.87
USDCAD,h06_usd+_me1,65,-1.0073,-1.35,0.2769,1.5883,-2.5956,-0.63,-0.26,-1.36
USDCAD,h06_usd-_me1,65,1.0073,1.35,0.4,1.5883,-0.581,0.63,-0.06,-0.3
USDCAD,h07_usd+_me1,68,-0.0533,-0.06,0.4118,1.5883,-1.6417,-0.03,-0.17,-0.78
USDCAD,h07_usd-_me1,68,0.0533,0.06,0.3824,1.5883,-1.535,0.03,-0.16,-0.73
USDCAD,h08_usd+_me1,69,0.736,0.71,0.4203,1.5883,-0.8523,0.46,-0.09,-0.32
USDCAD,h08_usd-_me1,69,-0.736,-0.71,0.3913,1.5883,-2.3243,-0.46,-0.25,-0.88
USDCAD,h09_usd+_me1,69,0.9899,1.25,0.4493,1.5883,-0.5984,0.62,-0.06,-0.3
USDCAD,h09_usd-_me1,69,-0.9899,-1.25,0.3478,1.5883,-2.5782,-0.62,-0.27,-1.27
USDCAD,h10_usd+_me1,69,0.9569,0.98,0.5217,1.5883,-0.6314,0.6,-0.07,-0.25
USDCAD,h10_usd-_me1,69,-0.9569,-0.98,0.3043,1.5883,-2.5452,-0.6,-0.27,-1.02
USDCAD,h11_usd+_me1,68,-1.1537,-1.45,0.3529,1.5883,-2.742,-0.73,-0.29,-1.35
USDCAD,h11_usd-_me1,68,1.1537,1.45,0.4265,1.5883,-0.4346,0.73,-0.05,-0.21
USDCAD,h12_usd+_me1,68,0.2066,0.24,0.3971,1.5883,-1.3817,0.13,-0.14,-0.63
USDCAD,h12_usd-_me1,68,-0.2066,-0.24,0.4118,1.5883,-1.7949,-0.13,-0.19,-0.82
USDCAD,h13_usd+_me1,69,-1.1945,-0.94,0.3478,1.5883,-2.7828,-0.75,-0.29,-0.86
USDCAD,h13_usd-_me1,69,1.1945,0.94,0.4928,1.5883,-0.3938,0.75,-0.04,-0.12
USDCAD,h14_usd+_me1,69,-2.261,-1.24,0.3043,1.5883,-3.8493,-1.42,-0.41,-0.83
USDCAD,h14_usd-_me1,69,2.261,1.24,0.5652,1.5883,0.6727,1.42,0.07,0.14
USDCAD,h15_usd+_me1,69,-5.7154,-2.09,0.3478,1.5883,-7.3037,-3.6,-0.77,-1.04
USDCAD,h15_usd-_me1,69,5.7154,2.09,0.5362,1.5883,4.1271,3.6,0.44,0.59
USDCAD,h16_usd+_me1,69,0.0673,0.04,0.4783,1.5883,-1.521,0.04,-0.16,-0.34
USDCAD,h16_usd-_me1,69,-0.0673,-0.04,0.4348,1.5883,-1.6556,-0.04,-0.17,-0.37
USDCAD,h17_usd+_me1,68,2.1561,1.65,0.4853,1.5883,0.5678,1.36,0.06,0.17
USDCAD,h17_usd-_me1,68,-2.1561,-1.65,0.3529,1.5883,-3.7444,-1.36,-0.39,-1.12
USDCAD,h18_usd+_me1,69,-0.7368,-0.42,0.3623,1.5883,-2.3251,-0.46,-0.25,-0.52
USDCAD,h18_usd-_me1,69,0.7368,0.42,0.4493,1.5883,-0.8515,0.46,-0.09,-0.19
USDCAD,h19_usd+_me1,69,-3.8568,-3.28,0.3188,1.5883,-5.4451,-2.43,-0.57,-1.81
USDCAD,h19_usd-_me1,69,3.8568,3.28,0.5362,1.5883,2.2685,2.43,0.24,0.75
USDCAD,h20_usd+_me1,68,3.39,3.15,0.5588,1.5883,1.8017,2.13,0.19,0.65
USDCAD,h20_usd-_me1,68,-3.39,-3.15,0.2647,1.5883,-4.9783,-2.13,-0.52,-1.81
USDCAD,h21_usd+_me1,57,1.053,1.07,0.386,1.5883,-0.5353,0.66,-0.05,-0.21
USDCAD,h21_usd-_me1,57,-1.053,-1.07,0.2807,1.5883,-2.6413,-0.66,-0.23,-1.05
USDCAD,h22_usd+_me1,8,,,,,,,,
USDCAD,h22_usd-_me1,8,,,,,,,,
USDCAD,h23_usd+_me1,28,0.5125,0.29,0.3571,1.5883,-1.0758,0.32,-0.05,-0.24
USDCAD,h23_usd-_me1,28,-0.5125,-0.29,0.3929,1.5883,-2.1008,-0.32,-0.09,-0.46
USDCHF,h00_usd+_me3,136,-0.7909,-1.0,0.3456,1.7226,-2.5135,-0.46,-0.52,-1.24
USDCHF,h00_usd-_me3,136,0.7909,1.0,0.4779,1.7226,-0.9318,0.46,-0.19,-0.46
USDCHF,h01_usd+_me3,184,0.6581,1.12,0.3913,1.7226,-1.0645,0.38,-0.3,-0.71
USDCHF,h01_usd-_me3,184,-0.6581,-1.12,0.4076,1.7226,-2.3808,-0.38,-0.67,-1.59
USDCHF,h02_usd+_me3,185,0.051,0.1,0.4,1.7226,-1.6717,0.03,-0.47,-1.33
USDCHF,h02_usd-_me3,185,-0.051,-0.1,0.3622,1.7226,-1.7736,-0.03,-0.5,-1.41
USDCHF,h03_usd+_me3,175,0.568,1.38,0.4343,1.7226,-1.1546,0.33,-0.31,-1.1
USDCHF,h03_usd-_me3,175,-0.568,-1.38,0.3086,1.7226,-2.2907,-0.33,-0.61,-2.18
USDCHF,h04_usd+_me3,162,-0.2202,-0.46,0.3457,1.7226,-1.9429,-0.13,-0.48,-1.59
USDCHF,h04_usd-_me3,162,0.2202,0.46,0.3642,1.7226,-1.5024,0.13,-0.37,-1.23
USDCHF,h05_usd+_me3,161,0.4119,0.95,0.3789,1.7226,-1.3108,0.24,-0.32,-1.18
USDCHF,h05_usd-_me3,161,-0.4119,-0.95,0.2733,1.7226,-2.1345,-0.24,-0.53,-1.93
USDCHF,h06_usd+_me3,192,0.6563,1.34,0.4323,1.7226,-1.0663,0.38,-0.31,-0.85
USDCHF,h06_usd-_me3,192,-0.6563,-1.34,0.3802,1.7226,-2.379,-0.38,-0.7,-1.9
USDCHF,h07_usd+_me3,211,1.6988,2.29,0.4834,1.7226,-0.0238,0.99,-0.01,-0.01
USDCHF,h07_usd-_me3,211,-1.6988,-2.29,0.3981,1.7226,-3.4214,-0.99,-1.1,-1.8
USDCHF,h08_usd+_me3,214,-0.2616,-0.29,0.4579,1.7226,-1.9842,-0.15,-0.65,-0.85
USDCHF,h08_usd-_me3,214,0.2616,0.29,0.4579,1.7226,-1.4611,0.15,-0.48,-0.62
USDCHF,h09_usd+_me3,212,-0.3451,-0.45,0.4387,1.7226,-2.0677,-0.2,-0.67,-1.05
USDCHF,h09_usd-_me3,212,0.3451,0.45,0.4104,1.7226,-1.3776,0.2,-0.45,-0.7
USDCHF,h10_usd+_me3,214,0.2709,0.37,0.4579,1.7226,-1.4518,0.16,-0.48,-0.78
USDCHF,h10_usd-_me3,214,-0.2709,-0.37,0.4112,1.7226,-1.9935,-0.16,-0.65,-1.07
USDCHF,h11_usd+_me3,213,1.0439,1.52,0.4883,1.7226,-0.6787,0.61,-0.22,-0.39
USDCHF,h11_usd-_me3,213,-1.0439,-1.52,0.3333,1.7226,-2.7666,-0.61,-0.9,-1.58
USDCHF,h12_usd+_me3,213,1.3774,1.97,0.507,1.7226,-0.3453,0.8,-0.11,-0.19
