session,t_entry,t_exit,instrument,side,entry_px,stop_px,tp1_px,tp2_px,sl_pips,rr1,rr2,asia_range_pips,depth_pips,h1_bias,outcome,r_gross,cost_r,r_net,minutes
2016-12-11,2016-12-12 08:00:00,2016-12-12 09:15:00,EURUSD,-1,1.056495,1.05823,1.052555,1.04825,17.35000000000042,2.2708933717579014,4.7521613832852205,43.05000000000003,10.700000000001264,-1,SL,-1.0,0.05652289734337245,-1.0565228973433725,75.0
2016-12-18,2016-12-19 11:00:00,2016-12-19 11:25:00,EURUSD,1,1.04439,1.0435800000000002,1.047955,1.051625,8.099999999997554,4.4012345679026135,8.932098765434922,36.70000000000062,4.049999999997667,1,SL,-1.0,0.1094650205762024,-1.1094650205762024,25.0
2017-01-02,2017-01-03 08:00:00,2017-01-03 08:18:00,EURUSD,1,1.046085,1.045135,1.04902,1.0524200000000001,9.500000000000064,3.0894736842106445,6.6684210526317464,32.90000000000237,2.949999999999342,1,SL,-1.0,0.10336367233874377,-1.1033636723387437,18.0
2017-01-08,2017-01-09 09:15:00,2017-01-09 13:34:00,EURUSD,-1,1.0540699999999998,1.055525,1.051665,1.048265,14.550000000002061,1.6529209621989194,3.9896907216488082,27.89999999999848,7.7000000000015945,-1,TP1_BE,0.8264604810994597,0.06478410279394313,0.7616763783055166,259.0
2017-01-17,2017-01-18 07:45:00,2017-01-18 12:57:00,EURUSD,1,1.0681349999999998,1.0672949999999999,1.071245,1.0713149999999998,8.399999999999519,3.7023809523813647,3.7857142857144557,33.99999999999847,2.5000000000030553,1,SL,-1.0,0.10342261904761779,-1.1034226190476177,312.0
2017-01-23,2017-01-24 10:00:00,2017-01-24 10:51:00,EURUSD,1,1.07403,1.073275,1.07709,1.0773000000000001,7.550000000000612,4.052980132450085,4.331125827814359,32.95000000000048,2.20000000000109,1,SL,-1.0,0.1221356150735438,-1.1221356150735438,51.0
2017-02-19,2017-02-20 09:30:00,2017-02-20 20:00:00,EURUSD,-1,1.062535,1.0632949999999999,1.06033,1.0579749999999999,7.599999999998719,2.90131578947419,6.000000000001169,23.55000000000107,3.0999999999981043,-1,TIME,1.3750000000001825,0.11900845864664068,1.2559915413535419,630.0
2017-03-14,2017-03-15 08:30:00,2017-03-15 15:19:00,EURUSD,-1,1.0629849999999998,1.0638050000000001,1.06111,1.060035,8.20000000000265,2.2865853658527358,3.597560975608333,18.700000000000383,5.250000000001087,-1,TP1_BE,1.1432926829263679,0.12345472769794157,1.0198379552284262,409.0
2017-03-15,2017-03-16 08:15:00,2017-03-16 08:40:00,EURUSD,1,1.072395,1.071255,1.07464,1.07732,11.399999999999189,1.9692982456142214,4.320175438596858,26.800000000000157,4.049999999999887,1,SL,-1.0,0.09704817599555295,-1.097048175995553,25.0
2017-03-27,2017-03-28 08:30:00,2017-03-28 16:25:00,EURUSD,1,1.0849,1.08427,1.0872700000000002,1.0872950000000001,6.299999999999084,3.7619047619056345,3.8015873015880874,23.900000000001143,3.1000000000003247,1,SL,-1.0,0.1628352490421739,-1.1628352490421738,475.0
2017-04-26,2017-04-27 10:00:00,2017-04-27 11:45:00,EURUSD,1,1.08963,1.089005,1.09212,1.0940599999999998,6.250000000000977,3.9839999999991873,7.0879999999984316,25.049999999999795,3.1000000000003247,1,SL,-1.0,0.15794285714281367,-1.1579428571428136,105.0
2017-05-02,2017-05-03 07:45:00,2017-05-03 08:21:00,EURUSD,1,1.092015,1.0908300000000002,1.09369,1.095765,11.849999999997696,1.4135021097049947,3.164556962026052,20.75000000000049,4.849999999998467,1,SL,-1.0,0.09150090415916415,-1.0915009041591641,36.0
2017-05-07,2017-05-08 08:30:00,2017-05-08 08:56:00,EURUSD,1,1.0959949999999998,1.095185,1.099695,1.099895,8.099999999997554,4.5679012345696,4.814814814816561,39.70000000000251,2.3999999999979593,1,SL,-1.0,0.136766975308679,-1.136766975308679,26.0
2017-05-16,2017-05-17 07:30:00,2017-05-17 18:28:00,EURUSD,1,1.109615,1.1081100000000002,1.11224,1.1158149999999998,15.049999999998676,1.7441860465117,4.119601328903858,35.749999999998835,2.549999999998942,1,TP1_TP2,2.9318936877077793,0.06731946144432255,2.8645742262634566,658.0
2017-05-31,2017-06-01 08:45:00,2017-06-01 11:16:00,EURUSD,1,1.1227749999999999,1.12202,1.1256750000000002,1.1285900000000004,7.549999999998391,3.8410596026502843,7.701986754969283,29.15000000000223,4.3999999999999595,1,SL,-1.0,0.12428769444018763,-1.1242876944401876,151.0
2017-06-21,2017-06-22 08:00:00,2017-06-22 13:34:00,EURUSD,1,1.11624,1.115305,1.1178,1.1195399999999998,9.349999999999081,1.6684491978611327,3.529411764706078,17.399999999998528,4.550000000000942,1,SL,-1.0,0.09940232777605541,-1.0994023277760554,334.0
2017-07-11,2017-07-12 07:15:00,2017-07-12 07:54:00,EURUSD,1,1.146395,1.145035,1.14894,1.1522800000000002,13.600000000000279,1.8713235294117407,4.327205882352955,33.40000000000121,2.649999999999597,1,SL,-1.0,0.0745208195637888,-1.0745208195637888,39.0
2017-07-19,2017-07-20 09:00:00,2017-07-20 09:17:00,EURUSD,1,1.150465,1.14986,1.1529150000000001,1.15298,6.049999999999667,4.049586776859832,4.157024793388366,24.700000000001943,2.849999999998687,1,SL,-1.0,0.166015802379475,-1.166015802379475,17.0
2017-07-23,2017-07-24 08:15:00,2017-07-24 13:36:00,EURUSD,1,1.16459,1.16361,1.1684350000000001,1.1726300000000003,9.799999999999809,3.923469387755279,8.204081632653496,41.95000000000171,3.2999999999994145,1,SL,-1.0,0.09933035714285778,-1.0993303571428579,321.0
2017-08-06,2017-08-07 08:45:00,2017-08-07 08:49:00,EURUSD,-1,1.1801050000000002,1.1808750000000001,1.1776749999999998,1.17364,7.699999999999374,3.155844155844901,8.396103896104792,25.200000000000777,3.80000000000269,-1,SL,-1.0,0.1224489795918226,-1.1224489795918227,4.0
2017-08-21,2017-08-22 08:00:00,2017-08-22 08:01:00,EURUSD,1,1.1793200000000001,1.1783249999999998,1.182435,1.182505,9.950000000003012,3.1306532663304663,3.2010050251244295,33.749999999999055,4.350000000001852,1,SL,-1.0,0.09085029105920216,-1.0908502910592022,1.0
2017-09-20,2017-09-21 11:15:00,2017-09-21 12:05:00,EURUSD,-1,1.18968,1.1906999999999999,1.1865800000000002,1.18614,10.199999999997988,3.039215686274992,3.470588235294899,34.999999999998366,3.1999999999987594,-1,SL,-1.0,0.09817351598176915,-1.0981735159817692,50.0
2017-10-02,2017-10-03 07:45:00,2017-10-03 07:58:00,EURUSD,-1,1.17319,1.1742299999999999,1.16962,1.16582,10.399999999999299,3.432692307692396,7.0865384615388205,38.000000000000256,5.099999999997884,-1,SL,-1.0,0.09521321070233775,-1.0952132107023378,13.0
2017-10-25,2017-10-26 08:45:00,2017-10-26 09:01:00,EURUSD,1,1.181555,1.18101,1.1836799999999998,1.1858149999999998,5.450000000000177,3.899082568807089,7.816513761467509,21.34999999999998,2.349999999999852,1,SL,-1.0,0.16736920406642056,-1.1673692040664205,16.0
2017-11-19,2017-11-20 07:45:00,2017-11-20 08:02:00,EURUSD,-1,1.1749999999999998,1.1758149999999998,1.172515,1.172255,8.150000000000102,3.049079754601003,3.368098159508885,25.450000000000195,4.549999999998722,-1,SL,-1.0,0.12433537832311349,-1.1243353783231136,17.0
2018-01-17,2018-01-18 08:30:00,2018-01-18 10:17:00,EURUSD,-1,1.220895,1.2219149999999999,1.217355,1.2165300000000001,10.199999999997988,3.470588235294899,4.27941176470668,36.35000000000055,6.2499999999987566,-1,SL,-1.0,0.09792387543254255,-1.0979238754325427,107.0
2018-01-22,2018-01-23 09:45:00,2018-01-23 20:00:00,EURUSD,1,1.2244199999999998,1.22312,1.227605,1.230795,12.999999999998568,2.4500000000004354,4.90384615384688,31.90000000000026,9.950000000000792,1,TP1_TIME,3.198076923077474,0.07659804983747313,3.121478873240001,615.0
2018-01-31,2018-02-01 08:30:00,2018-02-01 08:39:00,EURUSD,-1,1.242715,1.2437349999999998,1.2393399999999999,1.23871,10.199999999997988,3.3088235294125425,3.926470588236104,35.350000000000655,5.599999999998939,-1,SL,-1.0,0.10234561114164986,-1.1023456111416499,9.0
2018-02-05,2018-02-06 07:30:00,2018-02-06 08:09:00,EURUSD,-1,1.238835,1.24074,1.2350949999999998,1.2311799999999997,19.050000000000455,1.9632545931758463,4.018372703412076,39.15000000000113,14.300000000000423,-1,SL,-1.0,0.05295910591821245,-1.0529591059182124,39.0
2018-02-13,2018-02-14 10:45:00,2018-02-14 11:25:00,EURUSD,1,1.235325,1.23438,1.239245,1.24336,9.449999999999736,4.148148148148183,8.502645502645755,41.15000000000091,4.499999999998394,1,SL,-1.0,0.10748299319730945,-1.1074829931973094,40.0
2018-02-27,2018-02-28 07:30:00,2018-02-28 15:15:00,EURUSD,-1,1.223655,1.2244249999999999,1.2215349999999998,1.2192199999999995,7.699999999999374,2.753246753247135,5.759740259741261,23.15000000000289,2.749999999998032,-1,TP1_TP2,4.256493506494198,0.1284748309542047,4.128018675539994,465.0
2018-02-28,2018-03-01 07:15:00,2018-03-01 15:00:00,EURUSD,-1,1.2204700000000002,1.221415,1.218365,1.2161049999999998,9.449999999997516,2.227513227514073,4.619047619049253,22.600000000001508,4.899999999998794,-1,TP1_TP2,3.423280423281663,0.11346266901827746,3.3098177542633858,465.0
2018-03-01,2018-03-02 07:15:00,2018-03-02 07:45:00,EURUSD,1,1.226325,1.2253,1.2287750000000002,1.2313500000000004,10.250000000000536,2.390243902438961,4.90243902439026,25.75000000000216,5.999999999999339,1,SL,-1.0,0.09676129548180404,-1.096761295481804,30.0
2018-03-05,2018-03-06 08:15:00,2018-03-06 11:23:00,EURUSD,1,1.23349,1.2327000000000001,1.2363,1.236465,7.899999999998464,3.556962025317121,3.7658227848107955,28.449999999997644,4.550000000000942,1,TP1_TP2,3.661392405063958,0.13003452243958713,3.531357882624371,188.0
2018-03-15,2018-03-16 11:30:00,2018-03-16 14:45:00,EURUSD,-1,1.23204,1.2331,1.2295150000000001,1.2268150000000002,10.600000000000609,2.382075471697871,4.929245283018409,26.999999999999247,5.850000000000577,-1,TP1_TP2,3.6556603773581395,0.09502159581722884,3.5606387815409106,195.0
2018-03-18,2018-03-19 11:30:00,2018-03-19 12:00:00,EURUSD,-1,1.22796,1.228905,1.2258049999999998,1.2235249999999995,9.449999999999736,2.2804232804234807,4.693121693122259,22.800000000002818,5.199999999998539,-1,SL,-1.0,0.10250025936299083,-1.102500259362991,30.0
2018-03-22,2018-03-23 08:00:00,2018-03-23 12:17:00,EURUSD,1,1.23218,1.23138,1.2347100000000002,1.2350050000000001,8.00000000000134,3.1624999999996497,3.5312499999995057,27.500000000002522,2.80000000000058,1,TP1_TP2,3.346874999999578,0.12703900709215682,3.219835992907421,257.0
2018-04-12,2018-04-13 09:30:00,2018-04-13 09:38:00,EURUSD,-1,1.2331500000000002,1.2338699999999998,1.2317399999999998,1.2299449999999998,7.199999999996098,1.9583333333348882,4.451388888891782,15.900000000002024,2.3999999999979593,-1,SL,-1.0,0.13706739526420922,-1.1370673952642092,8.0
2018-05-09,2018-05-10 10:00:00,2018-05-10 10:29:00,EURUSD,-1,1.187635,1.1885299999999999,1.184405,1.184315,8.949999999998681,3.6089385474866393,3.709497206704446,35.15000000000157,3.0999999999981043,-1,SL,-1.0,0.10857706210977947,-1.1085770621097795,29.0
2018-06-17,2018-06-18 10:00:00,2018-06-18 10:08:00,EURUSD,-1,1.159755,1.1604949999999998,1.1574399999999998,1.1565500000000002,7.399999999997409,3.1283783783798644,4.331081081082466,24.100000000002453,3.4499999999981767,-1,SL,-1.0,0.13188188188192784,-1.1318818818819278,8.0
2018-06-25,2018-06-26 07:15:00,2018-06-26 07:58:00,EURUSD,1,1.1696,1.1685299999999998,1.17204,1.17495,10.700000000001264,2.2803738317754294,4.999999999999377,29.09999999999968,3.00000000000189,1,SL,-1.0,0.09679572763685611,-1.096795727636856,43.0
2018-06-26,2018-06-27 10:00:00,2018-06-27 11:09:00,EURUSD,1,1.16405,1.163035,1.16669,1.1672099999999999,10.149999999999881,2.6009852216748834,3.113300492610706,27.099999999999902,6.450000000000067,1,SL,-1.0,0.10041050903120168,-1.1004105090312017,69.0
2018-07-26,2018-07-27 07:45:00,2018-07-27 13:22:00,EURUSD,-1,1.16532,1.16608,1.1636250000000001,1.1617150000000003,7.600000000000939,2.230263157894172,4.743421052630514,19.099999999998563,2.4500000000005073,-1,TP1_BE,1.115131578947086,0.1355835240274909,0.979548054919595,337.0
2018-08-07,2018-08-08 10:30:00,2018-08-08 11:22:00,EURUSD,1,1.160005,1.158975,1.16283,1.1656900000000001,10.299999999998644,2.742718446602378,5.51941747572904,28.600000000000847,6.9499999999989015,1,SL,-1.0,0.09572815533982787,-1.095728155339828,52.0
2018-08-19,2018-08-20 10:00:00,2018-08-20 10:24:00,EURUSD,1,1.1411950000000002,1.140515,1.143945,1.144005,6.80000000000236,4.044117647057138,4.1323529411746796,28.199999999998226,3.100000000002545,1,SL,-1.0,0.15200791855197834,-1.1520079185519783,24.0
2018-09-30,2018-10-01 10:45:00,2018-10-01 12:41:00,EURUSD,-1,1.16094,1.161745,1.157545,1.1573950000000002,8.049999999999446,4.217391304348162,4.403726708074724,34.49999999999953,4.500000000000615,-1,SL,-1.0,0.11423699914746342,-1.1142369991474634,116.0
2018-10-03,2018-10-04 09:00:00,2018-10-04 09:02:00,EURUSD,-1,1.1486450000000001,1.14943,1.146345,1.1439599999999999,7.849999999998136,2.9299363057334227,5.968152866243802,23.850000000000815,3.9999999999995595,-1,SL,-1.0,0.12016650784894589,-1.1201665078489458,2.0
2018-10-11,2018-10-12 09:00:00,2018-10-12 10:01:00,EURUSD,1,1.15865,1.157875,1.1610550000000002,1.1634750000000005,7.749999999999702,3.1032258064520066,6.225806451613818,24.200000000003108,4.599999999999049,1,SL,-1.0,0.12740369558410714,-1.1274036955841071,61.0
2018-10-22,2018-10-23 08:00:00,2018-10-23 09:23:00,EURUSD,-1,1.146795,1.1475449999999998,1.143935,1.1410049999999998,7.499999999998064,3.813333333334431,7.720000000002238,29.300000000000992,3.7999999999982492,-1,SL,-1.0,0.12419475655433843,-1.1241947565543384,83.0
2018-11-13,2018-11-14 08:45:00,2018-11-14 09:00:00,EURUSD,1,1.1286550000000002,1.127955,1.13193,1.1321400000000001,7.0000000000014495,4.678571428570341,4.978571428570341,33.50000000000186,3.249999999999087,1,SL,-1.0,0.13714285714282118,-1.1371428571428213,15.0
2018-11-14,2018-11-15 11:45:00,2018-11-15 11:48:00,EURUSD,1,1.1312,1.13053,1.134715,1.13477,6.699999999999484,5.246268656716724,5.328358208955743,35.599999999997856,3.2500000000013074,1,SL,-1.0,0.13769860375545226,-1.1376986037554522,3.0
2018-11-20,2018-11-21 09:15:00,2018-11-21 11:23:00,EURUSD,-1,1.1400350000000001,1.1408500000000001,1.1365699999999999,1.13588,8.150000000000102,4.251533742331571,5.098159509202551,35.199999999999676,4.60000000000349,-1,SL,-1.0,0.12138900470543372,-1.1213890047054338,128.0
2018-12-26,2018-12-27 08:30:00,2018-12-27 08:50:00,EURUSD,-1,1.1387550000000002,1.1396249999999999,1.135825,1.1343,8.699999999997043,3.3678160919552815,5.120689655174266,31.650000000000844,3.3499999999975216,-1,SL,-1.0,0.12496807151985463,-1.1249680715198547,20.0
2018-12-30,2018-12-31 11:00:00,2018-12-31 11:25:00,EURUSD,-1,1.14487,1.14556,1.14215,1.136465,6.899999999998574,3.942028985508142,12.181159420292367,28.799999999999937,2.2999999999995246,-1,SL,-1.0,0.1476349737219769,-1.1476349737219769,25.0
2019-01-24,2019-01-25 09:45:00,2019-01-25 10:24:00,EURUSD,-1,1.132525,1.13331,1.1305049999999999,1.1289449999999999,7.850000000000357,2.5732484076433644,4.560509554140097,22.800000000002818,2.249999999999197,-1,SL,-1.0,0.1251730822486626,-1.1251730822486625,39.0
2019-01-31,2019-02-01 08:45:00,2019-02-01 09:16:00,EURUSD,-1,1.1449099999999999,1.145525,1.1434449999999998,1.1422050000000001,6.150000000000322,2.382113821138167,4.398373983739177,15.650000000002606,2.149999999998542,-1,SL,-1.0,0.16053465619401733,-1.1605346561940173,31.0
2019-03-31,2019-04-01 09:45:00,2019-04-01 12:30:00,EURUSD,-1,1.1241400000000001,1.1247,1.1221299999999998,1.122055,5.599999999998939,3.589285714286911,3.7232142857151955,20.600000000001728,2.100000000000435,-1,SL,-1.0,0.1719165927240856,-1.1719165927240855,165.0
2019-05-06,2019-05-07 09:30:00,2019-05-07 11:51:00,EURUSD,1,1.119805,1.1192149999999998,1.1217899999999998,1.1238549999999998,5.9000000000009045,3.3644067796603374,6.864406779659773,20.649999999999835,2.100000000000435,1,SL,-1.0,0.17086578103525282,-1.1708657810352527,141.0
2019-07-01,2019-07-02 07:45:00,2019-07-02 09:49:00,EURUSD,-1,1.12944,1.13025,1.1275249999999999,1.1254999999999997,8.099999999999774,2.3641975308644008,4.864197530864675,20.250000000001656,3.9999999999995595,-1,SL,-1.0,0.1138888888889418,-1.1138888888889418,124.0
2019-07-16,2019-07-17 10:00:00,2019-07-17 14:52:00,EURUSD,-1,1.1216949999999999,1.12231,1.119985,1.11822,6.150000000000322,2.7804878048777053,5.650406504064574,17.650000000000166,2.5999999999992696,-1,SL,-1.0,0.14717961612604194,-1.147179616126042,292.0
2019-08-06,2019-08-07 11:45:00,2019-08-07 20:00:00,EURUSD,1,1.11959,1.1187150000000001,1.12196,1.124975,8.749999999999591,2.708571428571536,6.154285714285971,24.200000000000887,5.249999999998867,1,TP1_TIME,1.7914285714285911,0.11434782608697035,1.6770807453416208,495.0
2019-08-12,2019-08-13 10:45:00,2019-08-13 12:20:00,EURUSD,-1,1.1214849999999998,1.12245,1.118195,1.116205,9.650000000001047,3.409326424869882,5.471502590672931,34.74999999999895,4.8000000000003595,-1,SL,-1.0,0.10782803528919876,-1.1078280352891987,95.0
2019-09-05,2019-09-06 11:00:00,2019-09-06 11:07:00,EURUSD,1,1.10303,1.10238,1.1046550000000002,1.1051549999999999,6.500000000000394,2.500000000000171,3.269230769230467,16.75000000000093,3.00000000000189,1,SL,-1.0,0.14990138067059858,-1.1499013806705987,7.0
2019-09-16,2019-09-17 07:45:00,2019-09-17 08:12:00,EURUSD,-1,1.101,1.10206,1.0990250000000001,1.0966600000000004,10.600000000000609,1.8632075471695515,4.094339622640865,23.649999999997284,3.700000000002035,-1,SL,-1.0,0.08951294427382953,-1.0895129442738296,27.0
2019-09-30,2019-10-01 11:00:00,2019-10-01 11:21:00,EURUSD,-1,1.0900599999999998,1.0907850000000001,1.0879150000000002,1.0857350000000006,7.250000000003087,2.9586206896533875,5.96551724137573,21.799999999996267,3.9000000000033452,-1,SL,-1.0,0.1406896551723674,-1.1406896551723673,21.0
2019-10-14,2019-10-15 07:45:00,2019-10-15 09:30:00,EURUSD,1,1.10235,1.1016000000000001,1.10461,1.10483,7.499999999998064,3.0133333333343124,3.306666666667571,24.55000000000096,2.549999999998942,1,SL,-1.0,0.13739837398380403,-1.137398373983804,105.0
2019-11-04,2019-11-05 08:45:00,2019-11-05 14:08:00,EURUSD,-1,1.11307,1.114215,1.111275,1.10942,11.449999999999516,1.567685589519709,3.187772925764267,18.5499999999994,7.850000000000357,-1,TP1_TP2,2.377729257641988,0.08191294548527844,2.2958163121567097,323.0
2019-11-13,2019-11-14 08:30:00,2019-11-14 16:17:00,EURUSD,-1,1.10104,1.10188,1.09941,1.09772,8.399999999999519,1.9404761904763257,3.952380952381166,16.899999999999693,4.8000000000003595,-1,TP1_BE,0.9702380952381628,0.10833333333330064,0.8619047619048622,467.0
2020-03-03,2020-03-04 11:15:00,2020-03-04 12:25:00,EURUSD,1,1.1145649999999998,1.1133499999999998,1.1179899999999998,1.118465,12.149999999999661,2.8189300411523512,3.209876543210161,36.54999999999742,6.850000000002687,1,SL,-1.0,0.08180354267310655,-1.0818035426731065,70.0
2020-04-08,2020-04-09 10:30:00,2020-04-09 12:52:00,EURUSD,-1,1.0880299999999998,1.08924,1.0840999999999998,1.083005,12.100000000001554,3.2479338842970944,4.152892561982801,39.400000000000546,9.00000000000123,-1,SL,-1.0,0.07497048406139868,-1.0749704840613987,142.0
2020-05-06,2020-05-07 07:45:00,2020-05-07 09:11:00,EURUSD,-1,1.0805,1.08125,1.0786250000000002,1.078205,7.500000000000284,2.499999999999704,3.059999999999799,19.399999999998307,3.8500000000007972,-1,TP1_TP2,2.7799999999997516,0.1440987654320772,2.6359012345676742,86.0
2020-05-07,2020-05-08 09:00:00,2020-05-08 13:57:00,EURUSD,1,1.083465,1.0823699999999998,1.085485,1.087615,10.950000000000681,1.8447488584474951,3.789954337899397,21.299999999999653,6.850000000002687,1,SL,-1.0,0.09220231822969416,-1.092202318229694,297.0
2020-05-11,2020-05-12 07:15:00,2020-05-12 10:25:00,EURUSD,-1,1.082065,1.08307,1.0784449999999999,1.0744049999999996,10.049999999999226,3.601990049751699,7.6218905472647105,40.400000000002656,2.849999999998687,-1,SL,-1.0,0.09664322067821444,-1.0966432206782144,190.0
2020-05-27,2020-05-28 09:15:00,2020-05-28 15:45:00,EURUSD,1,1.100775,1.09893,1.1035300000000001,1.1064850000000002,18.450000000000966,1.4932249322492785,3.0948509485093796,29.55000000000041,13.450000000001516,1,TP1_TP2,2.294037940379329,0.05422230929136784,2.239815631087961,390.0
2020-05-31,2020-06-01 10:00:00,2020-06-01 10:13:00,EURUSD,1,1.11141,1.110465,1.11505,1.115405,9.449999999999736,3.851851851852052,4.227513227513315,37.70000000000273,5.149999999998212,1,SL,-1.0,0.10773581463238327,-1.1077358146323832,13.0
2020-06-03,2020-06-04 08:15:00,2020-06-04 11:46:00,EURUSD,1,1.1203349999999999,1.119365,1.123535,1.1236700000000002,9.699999999999154,3.2989690721653306,3.4381443298975265,34.95000000000026,3.750000000000142,1,TP1_TP2,3.3685567010314283,0.10555804571943973,3.2629986553119887,211.0
2020-06-11,2020-06-12 07:30:00,2020-06-12 07:59:00,EURUSD,-1,1.1311900000000001,1.1321700000000001,1.12766,1.1237100000000002,9.799999999999809,3.602040816326635,7.632653061224568,39.49999999999898,2.60000000000149,-1,SL,-1.0,0.1073022959183531,-1.1073022959183532,29.0
2020-06-16,2020-06-17 07:15:00,2020-06-17 07:39:00,EURUSD,-1,1.128345,1.129265,1.125505,1.1253549999999999,9.200000000000319,3.086956521738973,3.2499999999999396,30.49999999999997,4.100000000000215,-1,SL,-1.0,0.1063417335917898,-1.1063417335917898,24.0
2020-06-25,2020-06-26 08:00:00,2020-06-26 08:45:00,EURUSD,-1,1.122535,1.1232749999999998,1.12061,1.11905,7.399999999997409,2.601351351352201,4.709459459461055,20.34999999999787,3.2999999999994145,-1,SL,-1.0,0.12582330229395006,-1.1258233022939501,45.0
2020-07-08,2020-07-09 09:45:00,2020-07-09 10:52:00,EURUSD,1,1.13287,1.13182,1.1370749999999998,1.1413849999999996,10.499999999999954,4.0047619047617244,8.10952380952347,43.09999999999814,6.450000000000067,1,SL,-1.0,0.10116144018584539,-1.1011614401858454,67.0
2020-07-09,2020-07-10 09:30:00,2020-07-10 10:27:00,EURUSD,-1,1.128845,1.12971,1.1258050000000002,1.1254849999999998,8.649999999998936,3.514450867052376,3.8843930635845836,30.94999999999848,5.1000000000001044,-1,SL,-1.0,0.11391829577193187,-1.1139182957719318,57.0
2020-07-12,2020-07-13 09:00:00,2020-07-13 13:32:00,EURUSD,1,1.1308799999999999,1.1297949999999999,1.13362,1.134875,10.850000000000026,2.5253456221199815,3.682027649769754,32.49999999999975,2.7500000000024727,1,TP1_TP2,3.103686635944868,0.0959943282524004,3.0076923076924675,272.0
2020-07-29,2020-07-30 07:30:00,2020-07-30 08:41:00,EURUSD,1,1.175595,1.174295,1.17852,1.179735,12.999999999998568,2.250000000000299,3.1846153846157605,35.70000000000073,3.549999999998832,1,SL,-1.0,0.08565088757397754,-1.0856508875739777,71.0
2020-08-11,2020-08-12 07:45:00,2020-08-12 07:55:00,EURUSD,-1,1.1737549999999999,1.174875,1.171115,1.167935,11.200000000000099,2.3571428571428146,5.196428571428469,31.799999999999606,2.80000000000058,-1,SL,-1.0,0.09651035986913194,-1.096510359869132,10.0
2020-08-16,2020-08-17 11:30:00,2020-08-17 20:00:00,EURUSD,1,1.184285,1.183105,1.1867999999999999,1.18945,11.799999999999589,2.131355932203314,4.377118644067834,26.500000000000412,7.449999999997736,1,TP1_TIME,2.2711864406779645,0.09058255696488053,2.180603883713084,510.0
2020-08-18,2020-08-19 07:45:00,2020-08-19 14:38:00,EURUSD,1,1.193155,1.192245,1.1952850000000002,1.19658,9.099999999999664,2.340659340659633,3.763736263736415,24.95000000000136,2.4500000000005073,1,SL,-1.0,0.11547182975752586,-1.115471829757526,413.0
2020-08-23,2020-08-24 07:30:00,2020-08-24 08:00:00,EURUSD,-1,1.1805249999999998,1.18165,1.17847,1.17617,11.250000000002647,1.826666666666164,3.8711111111100998,24.200000000000887,4.60000000000127,-1,SL,-1.0,0.09095607235140442,-1.0909560723514045,30.0
2020-08-24,2020-08-25 07:30:00,2020-08-25 07:39:00,EURUSD,-1,1.181305,1.18205,1.17843,1.17617,7.449999999999957,3.8590604026845337,6.89261744966462,31.049999999999134,2.1500000000007624,-1,SL,-1.0,0.13711094094860135,-1.1371109409486013,9.0
2020-08-26,2020-08-27 10:15:00,2020-08-27 10:34:00,EURUSD,1,1.18247,1.1817300000000002,1.18499,1.18756,7.399999999997409,3.405405405406703,6.87837837838084,25.699999999999612,3.8999999999989043,1,SL,-1.0,0.13261566651402298,-1.132615666514023,19.0
2020-08-30,2020-08-31 08:15:00,2020-08-31 08:28:00,EURUSD,1,1.189705,1.188865,1.19296,1.19653,8.399999999999519,3.8750000000002314,8.125000000000561,35.70000000000073,2.249999999999197,1,SL,-1.0,0.12563775510204192,-1.125637755102042,13.0
2020-09-22,2020-09-23 11:00:00,2020-09-23 20:00:00,EURUSD,-1,1.170845,1.17167,1.16722,1.1635199999999997,8.250000000000757,4.393939393938978,8.878787878787366,37.000000000002586,4.499999999998394,-1,TP1_TIME,4.93636363636309,0.11402520783051723,4.822338428532573,540.0
2020-10-06,2020-10-07 08:15:00,2020-10-07 11:27:00,EURUSD,-1,1.175335,1.1770150000000001,1.1725050000000001,1.1695000000000002,16.80000000000126,1.6845238095236168,3.473214285713914,30.049999999999244,12.050000000001226,-1,SL,-1.0,0.05793650793649955,-1.0579365079364995,192.0
2020-10-19,2020-10-20 07:30:00,2020-10-20 08:49:00,EURUSD,1,1.176455,1.1757000000000002,1.1780599999999999,1.17889,7.549999999998391,2.1258278145697993,3.225165562914548,16.399999999998638,4.199999999998649,1,TP1_TP2,2.6754966887421734,0.12476821192054285,2.5507284768216305,79.0
2020-11-09,2020-11-10 09:00:00,2020-11-10 09:51:00,EURUSD,-1,1.183465,1.184435,1.1806999999999999,1.18031,9.699999999999154,2.850515463917907,3.252577319587932,31.55000000000019,2.80000000000058,-1,TP1_TP2,3.0515463917529195,0.10556042991882388,2.945985961834096,51.0
2020-11-11,2020-11-12 09:15:00,2020-11-12 09:24:00,EURUSD,-1,1.17868,1.1795449999999998,1.1758700000000002,1.1745549999999998,8.649999999998936,3.2485549132949165,4.768786127168397,29.74999999999728,3.9999999999995595,-1,SL,-1.0,0.11318292000746846,-1.1131829200074685,9.0
2020-11-19,2020-11-20 09:45:00,2020-11-20 09:56:00,EURUSD,1,1.1865700000000001,1.1857900000000001,1.18909,1.19162,7.800000000000029,3.2307692307690337,6.4743589743586645,25.299999999999212,4.699999999999704,1,SL,-1.0,0.12707805015498272,-1.1270780501549826,11.0
